title,subtitle,artist,img_link,year,img_name
Miracle of Saint Anthony of Padua,Oil on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/6f/6f4c/6f4cbdab-bc11-412d-adfe-a647a6b6690f/b8157c52-852f-4b7e-b8fa-387608796581_268.jpg,1500,b8157c52-852f-4b7e-b8fa-387608796581_268.jpg
The Visitation,Oil on panel,Master Of Perea,https://content3.cdnprado.net/imagenes/Documentos/imgsem/03/03ac/03aca1f0-8cf3-4f8e-8df9-f10c9964446a/8a4ccdcc-17ec-4172-9681-cec657d36b37_268.jpg,1500,8a4ccdcc-17ec-4172-9681-cec657d36b37_268.jpg
The Virgin and Child,Oil on panel,"Provost, Jan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c8/c8de/c8deac8b-1392-439f-919a-788c9a654e79/b09b7314-8cb4-4590-9de8-28a09ceca4e1_268.jpg,1500,b09b7314-8cb4-4590-9de8-28a09ceca4e1_268.jpg
The Martyrdom of Saint Catherine,Oil on panel,"Gallego, Fernando (Circle Of)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/90/90fa/90fafc0a-12d5-4125-a21c-04bb3d40f898/2b2fc208-7e54-41cd-aa10-ab6b2d1a71a6_268.jpg,1500,2b2fc208-7e54-41cd-aa10-ab6b2d1a71a6_268.jpg
The Crown of Thorns,Oil on panel,"Osona, Rodrigo de; Osona, Francisco de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ad/ad12/ad126440-7999-45f8-80fe-1d549e561124/55b7541f-8eae-4b11-89f9-8ccc80b59a03_268.jpg,1500,55b7541f-8eae-4b11-89f9-8ccc80b59a03_268.jpg
Saint John the Evangelist,Oil on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/ec/ecee/eceedb3b-134d-4687-93db-c3164f9e6cd7/5534f075-9a01-4643-b5d2-52f0a10eefaf_268.jpg,1500,5534f075-9a01-4643-b5d2-52f0a10eefaf_268.jpg
The Rape of the Sabines,Oil on panel,"Aspertini, Amico; Aspertini, Guido",https://content3.cdnprado.net/imagenes/Documentos/imgsem/cc/cc13/cc1366b0-8f11-41c4-9f6b-7a76a79d5260/d2bb0b37-6a26-47f7-ae01-e5b2db5b6e77_268.jpg,1496,d2bb0b37-6a26-47f7-ae01-e5b2db5b6e77_268.jpg
The Continence of Scipio,Oil on panel,"Aspertini, Amico; Aspertini, Guido",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3e/3e04/3e040e57-24b8-47ad-a91d-814f7db0cca8/4e55b52d-6661-408d-af9a-bc1cad67a8df_268.jpg,1496,4e55b52d-6661-408d-af9a-bc1cad67a8df_268.jpg
Saint James the Pilgrim,Oil on panel,"Flandes, Juan de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/01/0166/01662a51-e1e0-4e81-bb41-b3ac954c89c8/ddea95ac-2baf-4a30-b385-44026243cbf4_268.jpg,1497,ddea95ac-2baf-4a30-b385-44026243cbf4_268.jpg
Christ Seated on a Cold Rock,Oil on panel,"Flandes, Juan de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/52/5230/523010b5-bbb5-4fff-b0f7-d6e101d4e09f/44b629ed-5d25-4ea0-bd05-e329277d391c_268.jpg,1497,44b629ed-5d25-4ea0-bd05-e329277d391c_268.jpg
Self-portrait,Oil on panel,"Dürer, Albrecht",https://content3.cdnprado.net/imagenes/Documentos/imgsem/84/8417/8417d190-eb9d-4c52-9c89-dcdcd0109b5b/59109b4e-c61f-4354-a241-8a7d47bdc542_268.jpg,1498,59109b4e-c61f-4354-a241-8a7d47bdc542_268.jpg
The Flagellation,Oil on panel,"Fernández, Alejo",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fe/fe95/fe95dcae-7db1-4d7e-adf9-ee20710847c3/a9d87410-6eca-4ef6-9365-5c8c61d83e50_268.jpg,1505,a9d87410-6eca-4ef6-9365-5c8c61d83e50_268.jpg
Head of Christ,Oil on panel,"Bouts, Albrecht (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6e/6ebb/6ebba9bc-7035-4fdf-84b8-dbbd550d57eb/9d3866f8-4d36-4165-b501-d35fb791526e_268.jpg,1525,9d3866f8-4d36-4165-b501-d35fb791526e_268.jpg
The Embrace at the Golden Gate; The Birth of the Virgin,Oil on panel,"Gascó, Perot",https://content3.cdnprado.net/imagenes/Documentos/imgsem/dd/dd53/dd534aff-b8b9-427a-84f3-085feb2fa11f/fba3a2e3-4108-412d-8b00-e657a8b22f3f_268.jpg,1535,fba3a2e3-4108-412d-8b00-e657a8b22f3f_268.jpg
The Extraction of the Stone of Madness,Oil on oak panel,"Bosch, Hieronymus",https://content3.cdnprado.net/imagenes/Documentos/imgsem/31/313d/313db7a0-f9bf-49ad-a242-67e95b14c5a2/ebf9d33a-bfc3-4446-a546-82ad850d0612_268.jpg,1505,ebf9d33a-bfc3-4446-a546-82ad850d0612_268.jpg
Salome receiving the Baptist's head,Oil on panel,"Luini, Bernardino (Bernardino Scapi)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/cf/cf55/cf556f48-f2ac-413d-b309-b1c5cb953ef7/cc1aee6a-b9a0-4e7f-83d3-921bb9b09684_268.jpg,1929,cc1aee6a-b9a0-4e7f-83d3-921bb9b09684_268.jpg
"The Virgin with the Child, Saint John and Angels",Oil on panel,"Sarto, Andrea del (Andrea D'agnolo) (Copy After)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fa/fab6/fab69102-0499-454e-814a-550f40c05d97/74fb0888-3a5f-452b-a56b-61f8557a12c2_268.jpg,1929,74fb0888-3a5f-452b-a56b-61f8557a12c2_268.jpg
Saint John the Baptist,Oil on canvas mounted on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c775/c77507a1-380c-40af-8765-615ffe20aa87/f6ea0e89-4b19-4ff3-998d-6a5df5231020_268.jpg,1929,f6ea0e89-4b19-4ff3-998d-6a5df5231020_268.jpg
The Adoration of the Shepherds,Oil on panel,"Romano, Giulio (Giovanni Francesco Penni); Penni, Giovanni Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/62/6235/62355f41-0e43-449e-a55d-abf01280975d/01102f4d-3eff-48e0-80c6-2a5836148712_268.jpg,1929,01102f4d-3eff-48e0-80c6-2a5836148712_268.jpg
The Holy Family,Oil on panel,"Luini, Bernardino (Bernardino Scapi)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/52/52b0/52b0d09e-77e5-4af6-9ea7-50d981399069/99a7510d-c045-4157-9dd4-dc83401e1f14_268.jpg,1929,99a7510d-c045-4157-9dd4-dc83401e1f14_268.jpg
Saint Clare,Oil on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/68/6824/6824e98d-3a81-4d97-91b9-80ced903fa26/f886289d-7571-44f6-b058-4d29797800ad_268.jpg,1929,f886289d-7571-44f6-b058-4d29797800ad_268.jpg
The Annunciation,Oil on panel,"Picardo, León",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a6/a6e2/a6e2d7a2-b72f-4287-b7a8-30383b0014c7/4cb588e4-f9a9-4153-a5cd-b68e30c882b5_268.jpg,1535,4cb588e4-f9a9-4153-a5cd-b68e30c882b5_268.jpg
Mary Magdalene Reading,Oil on panel,"Isenbrandt, Adriaen",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e8/e863/e86306d5-94ea-448a-9627-2856d5645277/c8206857-0e55-430b-87e2-a133905ceb5e_268.jpg,1929,c8206857-0e55-430b-87e2-a133905ceb5e_268.jpg
The Holy Family with the Infant Saint John the Baptist,Oil on panel,"Sarto, Andrea del (Andrea D'agnolo) -Painter- (Copy)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/af/afe6/afe6ce10-0ce6-4023-ae07-fd03c7a1000e/f4750e04-07cd-44a5-9cdb-cc4f7508e39c_268.jpg,1929,f4750e04-07cd-44a5-9cdb-cc4f7508e39c_268.jpg
Saturn with the sign of Capricorn,Oil on canvas,"Facchetti, Pietro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/51/51b1/51b100dc-8a3c-46ef-9679-23c4ed442e83/8e156346-7ec8-48b3-be94-57dc29ce5375_268.jpg,1500,8e156346-7ec8-48b3-be94-57dc29ce5375_268.jpg
"The Virgin with the Child, Saint John and Angels",Oil on panel,"Sarto, Andrea del (Andrea D'agnolo) (Copy)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/55/5568/556824ff-6bf8-4273-8d1f-0da96c700d36/2371b4d3-8bee-4f68-a336-df7f490665c5_268.jpg,1500,2371b4d3-8bee-4f68-a336-df7f490665c5_268.jpg
The Virgin with the Child,Oil on panel,"Sarto, Andrea del (Andrea D'agnolo) (Workshop Of)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/45/4569/45694259-c4f7-43ea-9aa5-337431b1e6e5/e34dd348-4bdc-4611-85f5-4c7a7389ca91_268.jpg,1500,e34dd348-4bdc-4611-85f5-4c7a7389ca91_268.jpg
Ecce Homo,Oil on panel,"Piombo, Sebastiano del (Copy)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/8d/8d74/8d74c766-5d11-4726-8045-9ad251de8a46/0e65634a-fa23-4104-94f9-c194cc376554_268.jpg,1500,0e65634a-fa23-4104-94f9-c194cc376554_268.jpg
Pietro de' Medici,Oil on canvas,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/69/69e3/69e386e0-12f2-483c-a321-c955fb523b0a/03ce01eb-3c0d-4b56-a2cb-8c6a2e3988dc_268.jpg,1500,03ce01eb-3c0d-4b56-a2cb-8c6a2e3988dc_268.jpg
The Adoration of the Magi,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/30/302f/302fbd60-3d63-4276-a888-a7cd66805a05/957989ee-eccb-464d-8d3b-e07f29989458_268.jpg,1500,957989ee-eccb-464d-8d3b-e07f29989458_268.jpg
Rest on The Flight into Egypt,Oil on canvas,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/93/934d/934d2176-c151-4ace-853b-471ca9ddef17/6944b0c8-4e22-472c-b1ed-7c603645f8d7_268.jpg,1500,6944b0c8-4e22-472c-b1ed-7c603645f8d7_268.jpg
The Virgin in Contemplation,Oil on canvas,Titian (Tiziano Vecellio),https://content3.cdnprado.net/imagenes/Documentos/imgsem/c9/c98e/c98e4f94-02cc-43e4-98d1-2ffa8df45bdd/5c74c253-9cde-4b2d-a2e2-ea72d0dbb588_268.jpg,1500,5c74c253-9cde-4b2d-a2e2-ea72d0dbb588_268.jpg
Saint John the Baptist,Oil on canvas,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/00/00a6/00a64491-949b-4ee2-9f82-10187dee5b38/7d2d5be0-69ef-42b6-883b-b9a55ece0708_268.jpg,1500,7d2d5be0-69ef-42b6-883b-b9a55ece0708_268.jpg
Saint John the Evangelist,Oil on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/95/95c8/95c8b8a0-ecc4-4b0f-ba0d-21c12c6e442a/9c3211df-e391-40dc-aa13-a52ffdd50e90_268.jpg,1500,9c3211df-e391-40dc-aa13-a52ffdd50e90_268.jpg
Penitent Magdalen,Oil on panel,"Becerra, Gaspar (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/79/79c1/79c13e74-208e-46de-9a73-37c4f4d9b77f/39a98760-dc8f-4c1d-a109-8c36b046a0b1_268.jpg,1500,39a98760-dc8f-4c1d-a109-8c36b046a0b1_268.jpg
The Descent from the Cross,Oil on panel,"Macip Comes, Vicente Juan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9a/9a16/9a1673ba-d460-4fe0-8e62-9db033b8e590/adf444cd-1df9-4c41-ac76-7b69ee8eb142_268.jpg,1500,adf444cd-1df9-4c41-ac76-7b69ee8eb142_268.jpg
Portrait of a Knight of the Order of Santiago,Oil on panel,"González, Bartolomé",https://content3.cdnprado.net/imagenes/Documentos/imgsem/12/1250/1250ffd5-4d6c-44da-817b-b56fcbf3fb86/ef9e6cd2-3503-42e0-8c0d-707574f78e65_268.jpg,1500,ef9e6cd2-3503-42e0-8c0d-707574f78e65_268.jpg
The Virgin Dolorosa,Oil on panel,"Bouts, Dirk (Copy)",https://content1.cdnprado.net/imagenes/Documentos/imgsem/0a/0af3/0af3641d-19f9-4c94-98cd-feb3190f5414/affd640c-b56c-4f4f-842f-fe12916ae5f3_268.jpg,1500,affd640c-b56c-4f4f-842f-fe12916ae5f3_268.jpg
The Virgin and Child with Hernán Gómez Dávila y San Francisco,Oil on panel,"Orley, Bernard Van",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c8/c8c0/c8c03c43-4e13-4e35-9ffa-bc1816c0fad3/054f73df-7485-44fa-b7b9-d1777178fd27_268.jpg,1500,054f73df-7485-44fa-b7b9-d1777178fd27_268.jpg
The Temptations of Saint Anthony,Oil on oak panel,"Bosch, Hieronymus (Copy)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6a/6a50/6a50074f-304c-4c5d-a179-86be7f3b30c6/40270d3f-9489-4b85-8fa0-ff39b6f5637c_268.jpg,1500,40270d3f-9489-4b85-8fa0-ff39b6f5637c_268.jpg
"The Annunciation, Saint Jerome and Saint John the Baptist",Oil on panel,Maestro de la Santa Sangre,https://content3.cdnprado.net/imagenes/Documentos/imgsem/5c/5c7d/5c7d7dc2-4e9c-417f-b245-c977b611ea46/ec9a3f33-c859-4222-9dad-d33a8b67b399_268.jpg,1500,ec9a3f33-c859-4222-9dad-d33a8b67b399_268.jpg
"Saints Gregory, Sebastian and Tirso",Oil on panel,"Borgoña The Younger, Juan de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/63/6356/6356722d-d04f-43b6-9abb-c1a0ce4d46b4/f5e1ab5b-dd3e-4f3c-bd8b-06f3c0857c29_268.jpg,1500,f5e1ab5b-dd3e-4f3c-bd8b-06f3c0857c29_268.jpg
The penitent Saint Jerome,Oil on panel,Anonymous,https://content2.cdnprado.net/imagenes/Documentos/imgsem/ed/ed16/ed16654a-9e8c-46ac-aa61-91d89cda8aec/8f89cb8a-9137-4a22-bc6d-4da14ef70a76_268.jpg,1500,8f89cb8a-9137-4a22-bc6d-4da14ef70a76_268.jpg
The Annunciation,Oil on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/75/75aa/75aa8875-7ac9-40a8-bc09-09e0df3b95e6/ad5ce204-8f01-4e02-a41b-4a7d610da956_268.jpg,1500,ad5ce204-8f01-4e02-a41b-4a7d610da956_268.jpg
The Rest on the Flight into Egypt,Oil on canvas,"Barocci, Federico (Copy After)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/b7/b7b9/b7b96c98-c852-46b9-aad3-16198fcb85e8/fb83ad68-491e-4f5f-a179-38b8d2923a0a_268.jpg,1500,fb83ad68-491e-4f5f-a179-38b8d2923a0a_268.jpg
Earth,Oil on canvas,"Vos, Martin de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6d/6d28/6d28a6cd-2984-4efa-a8c0-abb0513b4825/09a2a888-232c-4d91-9978-35364c840b56_268.jpg,1500,09a2a888-232c-4d91-9978-35364c840b56_268.jpg
The Head of Saint John the Baptist,Oil on panel,"Solari, Andrea (Copy)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c6/c655/c655e923-8f0f-4705-954f-3cf6a7e5edd5/addc167b-911d-4799-b932-0ecefe271ef2_268.jpg,1500,addc167b-911d-4799-b932-0ecefe271ef2_268.jpg
Penitent Magdalene,Oil on canvas,Titian (Tiziano Vecellio) (Copy After),https://content3.cdnprado.net/imagenes/Documentos/imgsem/e9/e9bc/e9bc3e19-e31f-4b97-a131-79d7a9e4465c/494be0da-ba1f-4126-a370-2756f64f25f1_268.jpg,1500,494be0da-ba1f-4126-a370-2756f64f25f1_268.jpg
The Virgin and Child,Oil on canvas,"Romano, Giulio (Giovanni Francesco Penni) (Copy After)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/73/734e/734e8e53-4a83-4243-8d33-b50f45131355/9cc1acdb-70fa-432c-92b0-0762f485f49a_268.jpg,1500,9cc1acdb-70fa-432c-92b0-0762f485f49a_268.jpg
The Marriage at Cana,Oil on canvas,"Bassano, Leandro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6c/6cec/6cecca9e-de87-44e1-b926-ec6f1bb71ec1/167d98ef-6fe5-41ca-a928-5e433c139768_268.jpg,1500,167d98ef-6fe5-41ca-a928-5e433c139768_268.jpg
The Sun. Apollo with the Sign of Leo,Oil on canvas,"Facchetti, Pietro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6a/6a8f/6a8fb422-4a9e-44db-a365-1817d3c658c5/dd201870-71bb-4450-9e00-657bacc963eb_268.jpg,1500,dd201870-71bb-4450-9e00-657bacc963eb_268.jpg
The Moon. Diana with the Sign of Cancer,Oil on canvas,"Facchetti, Pietro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/06/0637/06377a2e-7a22-4e6c-b04a-7ab46d85fc49/6925c689-2db3-46ee-abcc-8968b0e45c9e_268.jpg,1500,6925c689-2db3-46ee-abcc-8968b0e45c9e_268.jpg
Mars with the Signs of Aries and Scorpio,Oil on canvas,"Facchetti, Pietro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c1/c1a2/c1a2bb7a-e280-408c-a6a7-5fae68ef5baf/adf673b4-d017-4593-b8b4-b8b9e99bfa6a_268.jpg,1500,adf673b4-d017-4593-b8b4-b8b9e99bfa6a_268.jpg
Mercury with the signs of Gemini and Virgo,Oil on canvas,"Facchetti, Pietro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f0/f0a8/f0a8dceb-4d48-45cf-8fe6-c9d24052af84/0d66c105-7cfe-4351-b6e0-33a012dc9f79_268.jpg,1500,0d66c105-7cfe-4351-b6e0-33a012dc9f79_268.jpg
Venus with the signs of Libra and Taurus,Oil on canvas,"Facchetti, Pietro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4add/4add390b-6e11-47e3-9bd4-b79a96463500/3405f502-d309-40dc-9d16-f34aca79c733_268.jpg,1500,3405f502-d309-40dc-9d16-f34aca79c733_268.jpg
The Constellations,Oil on canvas,"Facchetti, Pietro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/8a/8a38/8a38ad27-2dca-4c8d-a306-13326fff5601/13dae6cb-7413-4c4b-a81a-036c1aa40972_268.jpg,1500,13dae6cb-7413-4c4b-a81a-036c1aa40972_268.jpg
The Holy Family with the Infant Saint John the Baptist,Oil on panel,Raphael (Raffaello Sanzio) (Copy After),https://content3.cdnprado.net/imagenes/Documentos/imgsem/d9/d999/d9995f23-f40d-42b9-a527-f19afcf631fb/18913360-dda0-4116-bc06-6525fb003e63_268.jpg,1500,18913360-dda0-4116-bc06-6525fb003e63_268.jpg
Philip II,Oil on canvas mounted on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/3f/3f35/3f354a97-9b35-4d96-baae-e0d84ae9c323/728cefd1-cd5a-4672-ba98-7bbd95086950_268.jpg,1500,728cefd1-cd5a-4672-ba98-7bbd95086950_268.jpg
Rest on the Flight into Egypt or Madonna della Scodella,Oil on canvas,Correggio (Antonio Allegri) (Copy After),https://content.cdnprado.net/imagenes/Documentos/imgsem/87/87d8/87d89862-f9a8-4b15-b85d-dfecbd499fc1/ebbafb4f-c70a-4321-bcb2-5611a255dc72_268.jpg,1500,ebbafb4f-c70a-4321-bcb2-5611a255dc72_268.jpg
The Adoration of the Shepherds,Oil on canvas,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/cb/cba8/cba830ef-156d-4780-8254-156f2ea900b6/eb15c0f2-b4b4-47df-9701-b60427f12a93_268.jpg,1500,eb15c0f2-b4b4-47df-9701-b60427f12a93_268.jpg
The Conversion of Saint Paul,Oil on copperplate,Anonymous,https://content2.cdnprado.net/imagenes/Documentos/imgsem/76/7649/7649ec15-23df-42a7-949e-749bf273ce6a/478c9456-34de-4bac-9460-cd909690fba2_268.jpg,1500,478c9456-34de-4bac-9460-cd909690fba2_268.jpg
Earthly Paradise,Oil on canvas,Bassano (Workshop Of),https://content1.cdnprado.net/imagenes/Documentos/imgsem/91/9136/91367a35-b03e-49bc-b96c-7123e8e02989/848dd0d7-1b2c-40b7-bbc3-8d3d28d695ad_268.jpg,1500,848dd0d7-1b2c-40b7-bbc3-8d3d28d695ad_268.jpg
The Agony in the Garden,Oil on panel,Correggio (Antonio Allegri) (Copy After),https://content3.cdnprado.net/imagenes/Documentos/imgsem/89/89a0/89a0772d-2aeb-447a-b78f-53eef894c1aa/18db768f-95ce-4131-ba50-d2bdff642658_268.jpg,1500,18db768f-95ce-4131-ba50-d2bdff642658_268.jpg
"The Virgin with the Child, Saint John and Angels",Oil on panel,"Sarto, Andrea del (Andrea D'agnolo) (Copy After)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/cc/ccfa/ccfaa637-9057-4d8d-81a4-dca756d7ab10/707d3c75-2b93-49ad-baa2-e514ca2c5a33_268.jpg,1500,707d3c75-2b93-49ad-baa2-e514ca2c5a33_268.jpg
Portraits,Oil on unlined canvas,"Badile, Antonio (Attributed To)",https://content.cdnprado.net/imagenes/Documentos/imgsem/fe/fe33/fe33be15-2b11-4dc5-a29a-67f2e914172f/e64e220e-5161-4990-9aed-290f53ce69c2_268.jpg,1500,e64e220e-5161-4990-9aed-290f53ce69c2_268.jpg
Lady with a dog,Oil on panel,"Neufchatel, Nicolas de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/da/dad4/dad49911-356b-4d7e-ba57-265d874fe517/3e431531-e741-4cdb-8a7d-b55d2b30af52_268.jpg,1500,3e431531-e741-4cdb-8a7d-b55d2b30af52_268.jpg
Self-portrait,Oil on canvas,"Bordon, Paris",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9d/9dc9/9dc9b63c-0ca3-4045-8c8d-c8e07d5f39af/42be3818-33d4-4b85-b674-d6e5ea92b978_268.jpg,1500,42be3818-33d4-4b85-b674-d6e5ea92b978_268.jpg
The Magdalen,Oil on panel,Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/5d/5da0/5da09e1a-b5f3-4e9f-8327-a9c1c5b9b9c5/0c12f77a-a39f-4777-8372-09c99754ff21_268.jpg,1500,0c12f77a-a39f-4777-8372-09c99754ff21_268.jpg
Saint Jerome,Oil on panel,Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/c5/c547/c547faae-35fb-441f-b40b-8a3620eb750a/6e430a63-4d12-46e8-aef1-00f051d67439_268.jpg,1500,6e430a63-4d12-46e8-aef1-00f051d67439_268.jpg
Our Lady of Solitude,Oil on copperplate,Anonymous,https://content1.cdnprado.net/imagenes/Documentos/imgsem/61/613e/613e95fd-2511-4428-8e1d-9e4a3bd714a7/46cad71c-f99c-431a-b10a-9a3854e8db5a_268.jpg,1500,46cad71c-f99c-431a-b10a-9a3854e8db5a_268.jpg
Christ and the Woman of Samaria,Oil on panel,Anonymous,https://content2.cdnprado.net/imagenes/Documentos/imgsem/15/159d/159d7524-a87f-4f9f-9cfa-7b20243a68f0/ee89ced2-9751-499d-aeba-67dd9f43ca0e_268.jpg,1500,ee89ced2-9751-499d-aeba-67dd9f43ca0e_268.jpg
"Isabella d'Este, Marchioness of Mantua",Oil on canvas,Titian (Tiziano Vecellio) (Copy After),https://content3.cdnprado.net/imagenes/Documentos/imgsem/2d/2d57/2d5707c3-90ce-4fcc-866c-a45928e9df7b/fd477432-cee4-4b98-803d-a14bbe90cd0d_268.jpg,1600,fd477432-cee4-4b98-803d-a14bbe90cd0d_268.jpg
The Adoration of the Magi,Oil on canvas,"Farinati, Paolo (?); Veronese, Paolo (Paolo Cagliari) (Copy After)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/77/77a1/77a1e360-1c5b-47e1-ad0e-d2ba57fa55a7/80871b43-42c8-4a47-9d26-d7b5fd1b575c_268.jpg,1600,80871b43-42c8-4a47-9d26-d7b5fd1b575c_268.jpg
June (Cancer),Oil on canvas,"Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fc/fc56/fc566d2a-1cb5-46b4-85f8-25449e4a22f6/553ee080-c436-4ae6-83cf-b8eb17793ada_268.jpg,1600,553ee080-c436-4ae6-83cf-b8eb17793ada_268.jpg
May (Gemini),Oil on canvas,"Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/20/20c8/20c8bc83-634c-4e26-a829-7744f42d2329/ef4522d7-e479-4b7c-b58b-4c54f95f3d33_268.jpg,1600,ef4522d7-e479-4b7c-b58b-4c54f95f3d33_268.jpg
July (Leo),Oil on canvas,"Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/31/317c/317c6fb4-d26a-48a6-836e-cf2bdc87b461/bacf1cf7-30f2-485c-b1f9-1994a8c951cb_268.jpg,1600,bacf1cf7-30f2-485c-b1f9-1994a8c951cb_268.jpg
September (Libra),Oil on canvas,"Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/71/71cb/71cb1cf0-bd40-4810-9d85-b024322e3726/5cfb0435-b42f-4fa6-b94e-d3d4d99d69d0_268.jpg,1600,5cfb0435-b42f-4fa6-b94e-d3d4d99d69d0_268.jpg
October (Scorpio),Oil on canvas,"Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/77/77e7/77e7e631-203c-4799-a40d-ce4862d38216/db74842d-cad3-45b1-bb0f-9fe8a21e9b60_268.jpg,1600,db74842d-cad3-45b1-bb0f-9fe8a21e9b60_268.jpg
December (Capricorn),Oil on canvas,"Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e4/e415/e415dbe1-3c82-4d80-8f5a-3a86323054eb/1a6f26bc-2123-4888-b137-6a609473f0f3_268.jpg,1600,1a6f26bc-2123-4888-b137-6a609473f0f3_268.jpg
April (Taurus),Oil on canvas,"Bassano, Francesco",https://content3.cdnprado.net/imagenes/Documentos/imgsem/f7/f76f/f76fb567-8ffc-4f56-a947-d0c9b5ef7436/e4f6f382-3570-4544-9a9b-0fc0577d5ede_268.jpg,1600,e4f6f382-3570-4544-9a9b-0fc0577d5ede_268.jpg
Table of the Seven Deadly Sins,Oil on poplar panel,"Bosch, Hieronymus",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3f/3fc0/3fc0a84e-d77d-4217-b960-8a34b8873b70/1e372902-285c-453e-a567-601599ce7e7a_268.jpg,1510,1e372902-285c-453e-a567-601599ce7e7a_268.jpg
Zechariah,"Grisaille, Oil on oak panel","Provost, Jan",https://content3.cdnprado.net/imagenes/Documentos/imgsem/69/696d/696d2907-6f08-48a6-9443-4cf3ac0d7510/0eaecc7e-818c-49ca-8038-b89071466c08_268.jpg,1510,0eaecc7e-818c-49ca-8038-b89071466c08_268.jpg
Saint Damian,Oil on panel,"Yáñez de la Almedina, Fernando",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4b/4ba7/4ba7cb60-7426-4293-bb42-3571a422b9c7/6b549722-9a87-4e8b-ba64-6217490f44ce_268.jpg,1510,6b549722-9a87-4e8b-ba64-6217490f44ce_268.jpg
Saint Francis of Assisi receiving the Stigmata,Oil on panel,Master Of Hoogstraten,https://content3.cdnprado.net/imagenes/Documentos/imgsem/13/13b5/13b53b14-2396-471a-8b0f-817359bb77ee/d28fcd0c-64ff-4077-bf61-a1bd4547749b_268.jpg,1510,d28fcd0c-64ff-4077-bf61-a1bd4547749b_268.jpg
